,user_id,tag1,tag2,tag3,tag4,tag5,artist_id
23730,1132,24,238,73,297,18,461
20660,1132,24,238,73,78,72,378
3096,1132,24,238,73,79,18,89
24308,1132,24,238,18,81,130,466
32661,1132,24,238,73,18,81,701
395,1132,24,238,73,79,18,55
15411,1132,24,238,73,78,297,300
19538,1132,24,238,18,130,39,349
28527,1132,24,238,73,78,297,538
66672,1132,79,81,134,14,185,3756
41745,1132,24,73,78,79,18,1043
67114,1132,73,78,72,297,79,3859
27727,1132,24,238,18,130,39,528
18797,1132,24,238,73,611,78,333
15952,1132,24,238,73,611,79,302
14132,1132,24,238,130,195,167,294
31312,1132,24,238,73,79,18,679
23971,1132,24,73,79,18,81,464
62387,1132,24,73,78,79,81,2977
41662,1132,24,238,167,625,306,1042
31481,1132,24,238,73,79,18,680
11567,1132,24,238,130,39,134,257
40026,1132,24,73,611,78,72,966
4482,1132,24,238,73,79,25,157
17256,1132,24,238,73,18,130,318
38128,1132,24,238,73,130,39,908
12419,1132,24,238,73,18,130,288
49573,1132,24,130,39,167,216,1450
17021,1132,24,73,611,78,79,316
24700,1132,24,73,78,72,79,472
19262,1132,24,238,73,130,39,344
13379,1132,24,238,73,78,72,291
26043,1132,24,73,78,79,81,498
16346,1132,24,238,73,79,18,306
16777,1132,24,130,39,195,134,311
19084,1132,24,73,78,79,81,342
32086,1132,24,73,78,79,18,689
22359,1132,24,73,78,79,81,430
12917,1132,24,238,73,79,18,289
42026,1132,24,73,78,79,18,1047
1661,1132,24,238,73,79,18,67
1207,1132,24,238,73,78,4897,65
14825,1132,24,73,79,18,81,298
17396,1132,24,130,39,102,167,320
13982,1132,24,238,73,78,72,293
13742,1132,24,238,73,79,18,292
17648,1132,24,73,78,79,18,324
37791,1132,24,238,73,79,81,903
14431,1132,24,238,73,18,130,295
8899,1133,84,73,24,79,81,221
3097,1133,73,24,79,18,130,89
80116,1133,292,46,0,0,0,8593
1938,1133,84,73,24,79,18,70
48227,1133,24,18,81,39,187,1398
37792,1133,73,24,79,81,130,903
597,1133,24,79,18,25,39,56
54668,1133,24,79,18,39,33,1941
32662,1133,73,24,18,81,130,701
22782,1133,84,73,79,81,78,439
86282,1133,0,0,0,0,0,12562
6636,1133,84,73,24,79,18,190
9227,1133,84,75,73,79,81,226
71609,1133,102,103,432,304,1911,5119
4039,1133,84,73,24,79,18,154
69877,1133,39,88,90,564,588,4600
7896,1133,84,75,73,79,81,207
14432,1133,73,24,18,130,39,295
5654,1133,84,73,24,79,18,173
23140,1133,79,127,13,292,1911,447
9522,1133,84,75,73,24,79,227
57745,1133,73,24,25,192,72,2343
11242,1133,24,130,134,213,285,246
40158,1133,84,73,24,79,18,969
2480,1133,73,24,79,18,81,81
181,1133,79,18,81,25,39,53
22448,1133,84,79,18,81,39,432
2697,1133,84,73,24,79,18,88
36521,1133,73,79,78,72,1,7
59730,1133,84,73,79,81,78,2600
5136,1133,75,73,79,18,81,163
9099,1133,84,73,79,81,25,225
52939,1133,24,25,134,352,13,1764
14826,1133,84,73,24,79,18,298
21538,1133,84,73,79,18,81,418
21840,1133,84,7439,7440,73,79,424
52161,1133,73,24,79,181,109,1681
66597,1133,84,73,81,78,127,3747
10635,1133,73,79,18,25,78,233
50349,1133,84,73,79,81,130,1504
30584,1133,84,73,24,79,81,618
43182,1133,73,24,79,18,81,1098
29845,1133,75,3737,73,24,79,599
52866,1133,25,134,352,185,735,1755
33957,1133,84,73,79,81,25,718
70550,1133,130,127,83,508,432,4716
42887,1133,84,73,24,79,18,1090
7252,1133,73,79,78,72,33,198
8387,1133,73,79,81,25,192,212
52956,1133,84,73,79,78,134,1766
86292,1134,0,0,0,0,0,12571
79095,1134,102,5819,0,0,0,8071
86285,1134,81,611,8951,8952,0,12565
86289,1134,0,0,0,0,0,12568
86290,1134,0,0,0,0,0,12569
86288,1134,73,81,78,216,109,12567
75821,1134,73,79,81,134,127,6600
40027,1134,508,512,73,24,79,966
26044,1134,508,354,512,73,24,498
64788,1134,73,24,79,78,134,3375
43543,1134,73,79,81,78,84,1105
11390,1134,508,512,73,24,79,253
55911,1134,508,24,13,184,306,2051
50724,1134,73,81,134,13,292,1519
60947,1134,508,73,24,79,78,2783
71450,1134,18,39,13,187,184,5072
24648,1134,354,24,79,18,81,471
51600,1134,354,73,24,79,18,1632
86291,1134,611,0,0,0,0,12570
2481,1134,73,24,79,18,81,81
17466,1134,508,354,73,24,78,321
29548,1134,508,512,167,625,247,567
65420,1134,73,24,79,81,78,3461
83855,1134,611,0,0,0,0,10837
10832,1134,508,73,24,79,81,234
53051,1134,508,24,79,130,134,1772
63035,1134,73,79,78,181,182,3078
81003,1134,73,0,0,0,0,9082
86287,1134,508,354,512,1100,3397,12566
1208,1134,508,354,512,1100,73,65
6637,1134,508,73,24,79,18,190
86283,1134,508,81,0,0,0,12563
18798,1134,508,354,512,3397,73,333
86284,1134,0,0,0,0,0,12564
15412,1134,508,354,512,73,24,300
4040,1134,508,73,24,79,18,154
25786,1134,512,73,79,78,72,497
26655,1134,73,79,78,72,1,510
65470,1134,73,24,79,130,25,3466
6115,1134,508,24,18,39,195,183
86294,1134,73,79,81,78,8303,12573
65706,1134,73,24,79,130,78,3489
67178,1134,24,79,134,184,109,3871
28065,1134,508,73,24,79,81,533
69318,1134,73,79,78,352,611,4432
86293,1134,81,2142,0,0,0,12572
25052,1134,508,354,73,24,79,481
67115,1134,73,79,78,72,306,3859
16664,1134,508,354,73,24,79,310
6862,1134,508,512,73,24,79,191
19029,1135,24,18,39,73,130,340
8768,1135,24,73,79,81,25,220
68875,1135,24,73,81,84,109,4291
69679,1135,24,39,130,167,210,4560
41514,1135,24,39,130,134,102,1037
41336,1135,24,130,195,134,102,1032
27360,1135,24,18,39,187,306,524
32663,1135,24,18,39,73,81,701
35498,1135,24,18,39,73,79,802
14644,1135,24,18,39,130,195,296
13743,1135,24,18,39,73,79,292
15413,1135,24,18,39,73,81,300
17807,1135,24,39,73,130,102,325
11796,1135,24,39,79,130,25,265
59372,1135,24,39,130,134,167,2548
32087,1135,24,18,73,79,81,689
49644,1135,24,18,39,130,102,1452
13983,1135,24,18,39,73,81,293
31050,1135,24,79,1,213,238,646
14827,1135,24,18,39,73,79,298
23731,1135,24,18,39,73,130,461
12420,1135,24,18,39,73,130,288
4483,1135,24,39,73,79,25,157
16665,1135,24,18,39,73,79,310
46125,1135,24,39,73,79,81,1246
37537,1135,24,18,39,73,79,889
1662,1135,24,18,39,73,79,67
31313,1135,24,18,39,73,79,679
18799,1135,24,18,39,73,79,333
19263,1135,24,39,73,130,134,344
14433,1135,24,18,39,73,130,295
28814,1135,73,79,130,78,72,542
86297,1135,73,185,0,0,0,12574
74576,1135,24,73,79,81,185,6132
29051,1135,24,39,73,79,134,544
37793,1135,24,39,73,79,81,903
23972,1135,24,18,39,73,79,464
54127,1135,134,33,194,180,176,1868
12918,1135,24,18,39,73,79,289
16347,1135,24,18,39,73,79,306
26045,1135,24,39,73,79,81,498
15953,1135,24,39,73,79,81,302
396,1135,24,18,39,73,79,55
41403,1135,24,18,39,73,79,1034
41924,1135,24,73,79,81,185,1045
24309,1135,24,18,39,81,130,466
3098,1135,24,18,39,73,79,89
24607,1135,24,79,81,292,185,470
27472,1135,24,18,39,73,79,525
15069,1135,24,18,39,73,130,299
22360,1136,81,73,24,79,130,430
65005,1136,24,79,18,130,39,3404
17649,1136,81,73,24,79,18,324
12919,1136,124,73,24,79,18,289
12421,1136,124,73,24,18,130,288
17559,1136,24,18,130,39,195,323
16348,1136,73,24,79,18,130,306
3099,1136,124,73,24,79,18,89
397,1136,81,124,73,24,79,55
32942,1136,81,73,24,79,130,704
23732,1136,73,24,18,130,39,461
83667,1136,103,309,304,105,483,10684
70517,1136,24,18,130,39,195,4814
15414,1136,81,73,24,18,130,300
13984,1136,81,73,24,18,130,293
86298,1136,0,0,0,0,0,12575
31869,1136,73,24,18,130,39,686
64489,1136,24,130,84,134,13,3322
32088,1136,81,73,24,79,18,689
42305,1136,73,24,184,109,611,1059
27361,1136,24,18,39,187,306,524
35080,1136,33,1,127,181,376,779
37949,1136,24,18,130,39,195,906
30585,1136,81,73,24,79,78,618
59287,1136,24,18,130,39,49,2543
24310,1136,81,24,18,130,39,466
41404,1136,81,73,24,79,18,1034
27569,1136,81,24,79,18,130,526
598,1136,24,79,18,25,39,56
58240,1136,508,5818,8303,5819,1767,2392
50208,1136,81,73,84,127,296,1481
18800,1136,81,73,24,79,18,333
78403,1136,2850,5459,4905,0,0,7706
19264,1136,73,24,130,39,134,344
32286,1136,81,73,24,79,18,691
13744,1136,81,73,24,79,18,292
31314,1136,73,24,79,18,130,679
28255,1136,73,24,18,130,39,535
17257,1136,73,24,18,130,39,318
32197,1136,81,124,7457,7456,7458,690
71670,1136,81,18,33,49,199,5147
56159,1136,81,24,79,18,130,2083
71682,1136,18,130,39,127,102,5149
40447,1136,24,18,130,39,309,980
84598,1136,0,0,0,0,0,11335
50312,1136,18,39,195,7938,6105,1503
23973,1136,81,73,24,79,18,464
41515,1136,24,130,39,134,102,1037
19713,1136,24,18,130,39,195,352
59228,1136,24,79,18,130,39,2521
71451,1137,39,187,18,13,184,5072
6116,1137,24,39,187,18,195,183
15070,1137,24,130,102,39,346,299
86299,1137,0,0,0,0,0,12576
51315,1137,24,130,134,39,346,1601
58226,1137,24,130,346,73,79,2391
13380,1137,24,130,134,39,346,291
17022,1137,24,130,134,346,73,316
86303,1137,0,0,0,0,0,12578
58219,1137,24,130,134,39,346,2390
11797,1137,24,130,25,134,39,265
12422,1137,24,130,102,39,346,288
60948,1137,24,134,73,79,78,2783
16666,1137,24,130,102,134,39,310
16349,1137,24,130,102,39,3393,306
86302,1137,185,0,0,0,0,12577
12099,1137,24,130,25,102,134,285
48260,1137,39,187,18,105,570,1399
19539,1137,24,130,102,39,346,349
23881,1137,24,134,360,73,79,463
1663,1137,24,130,25,102,134,67
35187,1137,24,130,39,346,352,787
78649,1137,346,231,319,356,0,7846
11190,1137,24,130,134,39,346,241
72025,1137,24,134,39,346,73,5249
4282,1137,24,25,134,73,79,155
34025,1137,39,187,18,14,352,722
11568,1137,24,130,102,134,39,257
50387,1137,24,130,134,346,360,1505
27786,1137,39,187,73,79,18,529
62884,1137,24,231,206,308,319,3063
67718,1137,39,187,18,210,309,4024
40028,1137,24,73,79,78,72,966
27473,1137,24,130,102,39,346,525
81266,1137,130,39,90,570,201,9234
55980,1137,184,308,299,319,356,2064
67159,1137,24,134,73,231,228,3865
13745,1137,24,130,102,134,39,292
32664,1137,24,130,134,39,346,701
28256,1137,24,130,134,39,187,535
40096,1137,130,39,18,127,90,968
67185,1137,78,306,216,784,9587,3873
64398,1137,24,102,134,39,311,3316
2008,1137,24,130,134,346,73,71
12920,1137,24,130,134,39,346,289
14434,1137,24,130,102,134,39,295
30964,1137,24,130,127,109,508,641
398,1137,24,130,25,102,39,55
41089,1137,24,39,187,18,191,1009
19915,1137,24,130,102,39,73,360
6369,1138,79,387,82,1889,1,188
21539,1138,79,18,387,33,14,418
33749,1138,79,192,26,73,24,715
64342,1138,387,192,735,184,73,3308
34353,1138,79,134,192,735,75,733
38729,1138,387,73,1,352,127,920
69418,1138,78,370,2726,9182,0,4451
83733,1138,81,1538,9822,0,0,10740
37140,1138,79,134,292,184,73,867
71817,1138,387,134,192,73,127,5175
5137,1138,79,18,387,192,33,163
65029,1138,79,387,14,26,82,3405
5655,1138,79,18,387,134,26,173
78793,1138,79,134,33,73,127,6730
74446,1138,33,14,184,541,191,6075
60152,1138,79,134,33,292,184,2632
7734,1138,79,18,134,33,292,206
43741,1138,387,192,735,73,25,1110
53269,1138,79,18,387,33,14,1790
9523,1138,79,387,134,192,33,227
81963,1138,79,73,81,78,210,9630
44337,1138,33,14,26,82,292,1134
80721,1138,134,292,3076,81,84,8866
3788,1138,79,387,33,14,75,152
86309,1138,81,87,11337,0,0,12583
26587,1138,387,14,26,75,82,506
44373,1138,82,292,89,56,1372,1143
77132,1138,83,7465,2336,10537,1796,7123
29846,1138,79,18,387,134,192,599
49223,1138,387,134,192,735,26,1425
10636,1138,79,18,134,33,14,233
4041,1138,79,18,387,192,33,154
68099,1138,26,73,130,78,213,4143
86313,1138,0,0,0,0,0,12584
81248,1138,79,292,73,306,88,9228
86308,1138,0,0,0,0,0,12582
65336,1138,73,25,72,1,352,3445
86307,1138,73,81,850,30,9847,12581
20801,1138,79,73,352,127,181,383
65131,1138,18,33,14,26,4,3417
86306,1138,0,0,0,0,0,12580
51785,1138,79,83,73,78,352,1643
85827,1138,134,292,528,3076,81,12201
79393,1138,79,712,10304,0,0,8231
8467,1138,79,134,192,33,292,215
86304,1138,0,0,0,0,0,10724
9228,1138,79,387,134,33,14,226
86305,1138,79,391,1812,604,6763,12579
49129,1138,192,184,528,247,1210,1420
43485,1138,79,18,75,73,39,1104
13985,1139,24,73,18,81,130,293
20192,1139,24,130,39,210,213,374
14435,1139,24,73,18,130,39,295
32665,1139,24,73,18,81,130,701
15071,1139,24,73,18,130,39,299
56366,1139,24,79,18,130,25,2094
20400,1139,24,73,79,18,78,377
20226,1139,24,18,130,352,309,375
35253,1139,24,73,130,39,127,790
19540,1139,24,18,130,39,127,349
86271,1139,24,73,79,81,134,12555
31051,1139,24,79,1,213,238,646
41263,1139,18,130,39,187,90,1023
3100,1139,24,831,73,79,18,89
35371,1139,24,18,130,39,352,794
4899,1139,24,73,18,39,352,161
18801,1139,24,73,79,18,81,333
19265,1139,24,73,130,39,134,344
76475,1139,0,0,0,0,0,6856
84027,1139,1299,1300,1312,3371,0,10967
1664,1139,24,73,79,18,81,67
65974,1139,24,352,2638,0,0,3580
23395,1139,24,18,39,167,306,456
75602,1139,24,134,9822,9825,8711,6529
86315,1139,0,0,0,0,0,12586
86316,1139,0,0,0,0,0,12587
86317,1139,0,0,0,0,0,12588
86300,1139,0,0,0,0,0,12576
40280,1139,24,831,73,79,18,972
86318,1139,0,0,0,0,0,12589
23479,1139,24,18,39,134,102,458
5656,1139,24,831,73,79,18,173
86319,1139,0,0,0,0,0,12590
23537,1139,24,39,352,127,167,459
12921,1139,24,831,73,79,18,289
86320,1139,0,0,0,0,0,12591
86321,1139,0,0,0,0,0,12592
24077,1139,24,73,79,130,39,465
86322,1139,0,0,0,0,0,12593
86314,1139,1310,6088,0,0,0,12585
15716,1139,24,73,130,134,352,301
13746,1139,24,73,79,18,81,292
86328,1139,0,0,0,0,0,12598
12423,1139,24,831,73,18,130,288
86325,1139,24,200,996,164,145,12596
86327,1139,0,0,0,0,0,12597
86324,1139,0,0,0,0,0,12595
78115,1139,73,319,12029,728,4116,7545
86323,1139,0,0,0,0,0,12594
23322,1139,24,39,352,127,191,455
86329,1140,73,24,81,192,134,12599
85147,1140,79,78,0,0,0,11742
69534,1140,73,79,81,78,84,4079
81212,1140,81,481,780,12643,0,9206
56701,1140,18,81,130,84,33,2139
30790,1140,73,24,79,18,81,629
80076,1140,18,1846,0,0,0,8587
52811,1140,18,33,14,13,187,1745
7735,1140,73,24,79,18,81,206
29847,1140,73,24,79,18,81,599
54845,1140,73,79,81,84,134,1957
32831,1140,79,18,81,39,195,703
66242,1140,18,81,33,127,187,3686
86334,1140,7469,7470,0,0,0,12600
86335,1140,0,0,0,0,0,12601
86336,1140,0,0,0,0,0,12602
22865,1140,18,81,84,33,14,440
54934,1140,79,18,81,84,33,1964
86337,1140,78,16,242,2191,2195,12603
36947,1140,73,79,81,25,78,859
86338,1140,127,0,0,0,0,12604
44549,1140,73,24,79,18,81,1155
66430,1140,79,18,81,39,33,3707
22536,1140,73,79,81,25,78,434
86341,1140,0,0,0,0,0,12606
86342,1140,0,0,0,0,0,12607
86343,1140,33,6485,6488,0,0,12608
29384,1140,7466,73,24,25,192,554
54738,1140,18,127,102,191,625,1946
29475,1140,73,24,192,195,72,562
85137,1140,6795,0,0,0,0,11738
86339,1140,102,9427,9430,0,0,12605
66269,1140,33,127,292,88,47,3691
7066,1140,73,79,81,84,134,196
58362,1140,127,6628,5329,11934,0,2417
76407,1140,73,79,81,78,84,6824
58333,1140,79,81,84,134,611,2408
75748,1140,18,81,33,127,88,6409
30467,1140,73,79,81,25,84,615
7393,1140,73,79,81,78,84,199
48950,1140,73,24,25,192,195,1414
82835,1140,73,81,387,88,7702,10196
58387,1140,127,296,611,935,662,2422
59143,1140,81,130,127,49,935,2541
77183,1140,79,134,0,0,0,7145
60124,1140,73,24,81,25,78,2629
4042,1140,73,24,79,18,81,154
57504,1140,24,18,81,127,187,2289
45843,1140,73,24,25,192,191,1242
74746,1140,18,81,84,296,2244,6182
65922,1143,134,306,105,826,347,3569
86346,1143,0,0,0,0,0,12622
23538,1143,24,39,167,352,127,459
84332,1143,0,0,0,0,0,11157
16113,1143,24,39,167,18,306,304
86348,1143,0,0,0,0,0,12624
14133,1143,24,167,130,195,625,294
38049,1143,24,39,167,18,134,907
18802,1143,24,39,181,167,73,333
19809,1143,24,39,73,79,81,355
86349,1143,24,39,200,347,0,12625
28760,1143,39,18,306,105,12287,541
62388,1143,24,73,79,81,78,2977
28528,1143,24,39,73,79,18,538
17907,1143,24,39,167,130,625,326
64542,1143,7937,11255,0,0,0,3330
3101,1143,24,39,167,73,79,89
86344,1143,191,184,0,0,0,12621
51338,1143,24,167,127,824,347,1602
64789,1143,24,73,79,78,134,3375
71040,1143,191,184,234,545,527,4920
64477,1143,24,73,195,306,109,3320
23974,1143,24,39,73,79,18,464
86347,1143,192,292,247,695,56,12623
50050,1143,24,73,78,216,109,1467
23861,1143,24,39,167,73,195,462
13381,1143,24,39,181,73,79,291
61239,1143,24,304,3173,8450,0,2809
65963,1143,24,167,25,352,127,3576
32462,1143,167,234,228,640,989,699
75321,1143,3189,0,0,0,0,6394
77670,1143,24,167,102,625,306,7340
19852,1143,73,81,134,352,191,356
32666,1143,24,39,73,18,81,701
21207,1143,18,33,14,13,187,407
55809,1143,191,184,229,11757,0,2035
20011,1143,24,1754,73,79,81,366
23396,1143,24,39,167,1754,18,456
56021,1143,18,191,184,1302,11757,2071
11569,1143,24,39,167,130,134,257
56911,1143,24,1754,73,192,13,2176
24982,1143,24,1754,134,231,512,479
12922,1143,24,39,167,73,79,289
77164,1143,24,130,13,292,296,7137
15415,1143,24,39,167,73,18,300
24576,1143,24,73,134,109,839,469
45054,1143,181,73,79,78,84,1186
84736,1143,0,0,0,0,0,8721
23323,1143,24,39,1754,352,127,455
18258,1143,24,39,181,167,1754,329
81501,1144,445,829,73,25,850,9352
61748,1144,445,829,73,25,192,2864
61548,1144,445,829,73,25,192,2842
61687,1144,445,829,73,192,195,2855
61763,1144,445,829,73,192,247,2869
61778,1144,445,829,73,134,191,2873
76915,1144,445,829,79,735,83,7056
85369,1144,445,829,108,0,0,11885
61767,1144,445,829,73,192,735,2871
86373,1144,6824,0,0,0,0,12647
61868,1144,445,829,73,25,192,2901
86371,1144,445,829,73,134,191,12645
86370,1144,6824,0,0,0,0,12644
86374,1144,829,130,0,0,0,12648
86368,1144,247,4258,0,0,0,12643
82471,1144,73,192,72,735,247,9926
86367,1144,445,7474,0,0,0,12642
86366,1144,0,0,0,0,0,12641
85419,1144,445,829,73,192,195,11918
86364,1144,445,0,0,0,0,12639
86363,1144,73,0,0,0,0,12638
86362,1144,445,829,192,735,247,12637
86361,1144,445,0,0,0,0,12636
86360,1144,445,0,0,0,0,12635
86359,1144,0,0,0,0,0,12634
86376,1144,0,0,0,0,0,12649
86377,1144,0,0,0,0,0,12650
8388,1144,445,829,73,79,81,212
61003,1144,445,829,73,130,192,2786
86358,1144,445,829,25,0,0,12633
86356,1144,0,0,0,0,0,12631
86355,1144,445,6833,8911,0,0,12630
86354,1144,0,0,0,0,0,12629
86353,1144,445,829,0,0,0,12628
86352,1144,445,829,0,0,0,12627
86372,1144,0,0,0,0,0,12646
86351,1144,445,607,0,0,0,12626
34209,1144,445,829,73,79,25,728
61411,1144,445,829,73,192,72,2834
75643,1144,445,829,73,192,33,6541
61822,1144,445,829,73,192,625,2894
86365,1144,445,829,830,7474,8897,12640
86357,1144,829,245,8901,0,0,12632
76721,1144,445,829,73,25,192,6959
66117,1144,445,829,73,192,72,3620
29670,1144,445,829,73,25,192,583
79210,1144,0,0,0,0,0,8128
85428,1144,445,829,73,191,7474,11923
85650,1144,829,192,830,1076,409,12083
79160,1144,445,829,73,25,192,8111
15954,1145,24,167,228,232,73,302
12424,1145,24,167,228,208,232,288
19266,1145,24,228,208,232,73,344
31788,1145,232,73,508,206,405,685
26046,1145,24,73,79,81,130,498
19085,1145,24,73,79,81,130,342
17467,1145,24,73,78,127,306,321
24311,1145,24,167,228,208,18,466
23397,1145,24,167,228,232,18,456
23733,1145,24,228,208,232,73,461
15416,1145,24,167,228,208,232,300
3102,1145,24,167,228,208,232,89
42027,1145,24,228,232,73,79,1047
31870,1145,24,228,232,73,18,686
52069,1145,24,228,73,79,81,1673
51881,1145,73,18,81,432,354,1659
38129,1145,24,167,228,232,73,908
31315,1145,24,167,228,208,73,679
31482,1145,24,228,73,79,18,680
60286,1145,24,73,18,81,296,2653
61200,1145,24,39,184,216,405,2801
27728,1145,24,167,228,208,18,528
14828,1145,24,167,228,73,79,298
41663,1145,24,167,232,625,306,1042
12923,1145,24,167,228,208,232,289
49508,1145,24,130,306,216,210,1447
13747,1145,24,167,228,208,232,292
25053,1145,24,73,79,81,78,481
41746,1145,24,73,79,18,81,1043
14436,1145,24,167,228,208,73,295
58241,1145,508,5818,8303,5819,1767,2392
31621,1145,24,228,232,73,79,681
18803,1145,24,167,228,208,73,333
13382,1145,24,228,208,232,73,291
24649,1145,24,228,79,18,81,471
73516,1145,73,432,242,5514,4367,5749
23480,1145,24,167,228,232,7477,458
49893,1145,24,228,208,130,134,1459
52129,1145,24,228,232,18,134,1679
17808,1145,24,167,228,232,73,325
45730,1145,24,73,79,81,78,1239
35338,1145,24,130,184,216,109,793
72101,1145,130,134,210,193,839,5267
49834,1145,24,228,130,39,184,1458
52291,1145,24,73,109,234,830,1691
25135,1145,24,167,228,39,102,484
75434,1145,24,73,79,81,130,6454
35413,1145,24,18,130,39,206,797
32362,1145,24,228,73,79,130,693
42263,1145,24,73,184,109,49,1054
20661,1146,73,79,130,78,1,378
63077,1146,130,24,81,134,13,3081
35802,1146,79,1,127,376,194,814
1209,1146,73,79,78,1,84,65
23324,1146,24,39,352,127,191,455
73074,1146,193,683,5514,0,0,4474
6285,1146,73,79,24,18,25,187
43964,1146,73,79,78,1,72,1118
38050,1146,24,18,39,134,352,907
47588,1146,73,79,78,84,24,1375
77059,1146,823,0,0,0,0,7091
49894,1146,130,24,134,216,210,1459
51999,1146,73,79,1,72,127,1672
18259,1146,24,18,39,134,102,329
6638,1146,73,79,78,84,24,190
15417,1146,73,130,78,84,24,300
38977,1146,73,79,130,1,7,930
86380,1146,127,2811,10298,0,0,12651
24577,1146,73,24,134,109,839,469
86378,1146,0,0,0,0,0,12544
80380,1146,73,130,78,24,81,8707
12924,1146,73,79,130,24,18,289
24860,1146,73,79,130,24,134,475
55241,1146,79,130,18,81,39,1983
86385,1146,0,0,0,0,0,12653
64818,1146,406,4052,2190,4807,0,3378
83828,1146,73,79,130,1,179,10827
47801,1146,73,79,78,84,81,1378
22626,1146,73,79,78,84,81,436
4484,1146,73,79,24,25,39,157
26047,1146,73,79,130,78,84,498
27136,1146,73,130,1,7,24,518
16481,1146,73,130,24,134,185,307
28815,1146,73,79,130,78,72,542
8542,1146,73,79,78,1,84,217
1665,1146,73,79,130,1,24,67
61514,1146,73,79,78,84,81,2840
19952,1146,79,130,24,81,134,362
65917,1146,1252,2811,10297,10298,0,3568
86389,1146,0,0,0,0,0,12656
86388,1146,0,0,0,0,0,12655
2482,1146,73,79,130,24,18,81
63977,1146,73,79,78,84,24,3255
86387,1146,0,0,0,0,0,12654
43183,1146,73,79,130,78,1,1098
26251,1146,73,79,130,78,1,499
86384,1146,0,0,0,0,0,12652
33451,1146,73,79,78,24,127,708
41405,1146,73,79,130,78,84,1034
9012,1146,73,79,78,84,24,223
83251,1147,73,24,306,109,432,10460
62171,1147,615,6,3190,7485,18,2944
77462,1147,184,541,2489,11314,0,3217
77238,1147,6741,3055,0,0,0,7159
39513,1147,615,73,25,72,1,956
80902,1147,184,213,541,826,836,9013
86398,1147,615,386,76,1252,617,12661
86400,1147,1,185,5,76,839,12662
20662,1147,229,73,24,79,18,378
86402,1147,545,0,0,0,0,12663
86403,1147,0,0,0,0,0,12664
86404,1147,0,0,0,0,0,12665
86405,1147,0,0,0,0,0,12666
86397,1147,0,0,0,0,0,12660
55440,1147,25,1,352,127,387,2006
35941,1147,1,376,194,180,176,818
70828,1147,24,134,102,167,103,4866
20401,1147,229,73,24,79,18,377
86390,1147,0,0,0,0,0,1920
39550,1147,615,30,73,25,1,957
34720,1147,181,306,194,180,177,754
53925,1147,73,79,78,72,1,1854
44061,1147,191,234,526,545,527,1121
599,1147,24,79,18,25,39,56
55391,1147,615,1,191,386,89,1997
35740,1147,18,1,127,5,385,812
86393,1147,0,0,0,0,0,12657
86394,1147,376,0,0,0,0,12658
